LONGITUD,LATITUD,ALC_mg/L,CALIDAD_ALC,CONDUCT_mS/cm,CALIDAD_CONDUC,SDT_M_mg/L,CALIDAD_SDT_ra,CALIDAD_SDT_salin,FLUORUROS_mg/L,CALIDAD_FLUO,DUR_mg/L,CALIDAD_DUR,CALIDAD_COLI_FEC,N_NO3_mg/L,CALIDAD_N_NO3,CALIDAD_AS,CALIDAD_CD,CALIDAD_CR,CALIDAD_HG,CALIDAD_PB,CALIDAD_MN,CALIDAD_FE,SEMAFORO,CONTAMINANTES,CUMPLE_CON_ALC,CUMPLE_CON_COND,CUMPLE_CON_SDT_ra,CUMPLE_CON_SDT_salin,CUMPLE_CON_FLUO,CUMPLE_CON_DUR,CUMPLE_CON_CF,CUMPLE_CON_NO3,CUMPLE_CON_AS,CUMPLE_CON_CD,CUMPLE_CON_CR,CUMPLE_CON_HG,CUMPLE_CON_PB,CUMPLE_CON_MN,CUMPLE_CON_FE
-89.31538,18.93264,194.82,Alta,3666.0,Indeseable para riego,2398.0,Cultivos tolerantes,Salobres,2.0459,Alta,376.96,Potable - Dura,Potable - Excelente,1.3889,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CONDUC,SDT_ra,SDT_salin,FLUO,",SI,NO,NO,NO,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-90.66071,17.83397,289.37,Alta,2073.0,Dudosa para riego,1379.0,Cultivos con manejo especial,Ligeramente salobres,0.8061,Potable - Optima,707.55,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,0.6267,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"CONDUC,DT,",SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-90.73954,17.946479999999998,165.22,Alta,1868.0,Permisible para riego,1258.0,Cultivos con manejo especial,Ligeramente salobres,1.716,Alta,428.27,Potable - Dura,Potable - Excelente,1.3526,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-90.77618000000001,17.89228,187.18,Alta,1414.0,Permisible para riego,953.0,Cultivos sensibles,Potable - Dulce,0.8564,Potable - Optima,479.58,Potable - Dura,Potable - Excelente,1.2513,Potable - Excelente,Potable - Excelente,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Rojo,"CR,FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,NO
-89.67811,19.67761,448.85,Indeseable como FAAP,1623.0,Permisible para riego,1074.0,Cultivos con manejo especial,Ligeramente salobres,1.4876,Potable - Optima,246.7,Potable - Dura,Buena calidad,0.8826,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"ALC,",NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-106.11205,31.34143,204.765,Alta,1263.0,Permisible para riego,776.0,Cultivos sensibles,Potable - Dulce,1.8247,Alta,99.73,Potable - Moderadamente suave,Potable - Excelente,1.458402,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-105.8813,31.27197,213.525,Alta,1362.0,Permisible para riego,2548.0,Cultivos tolerantes,Salobres,0.4605,Media,789.8616,Muy dura e indeseable usos industrial y domestico,Aceptable,0.038281,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Sin efectos en la salud - Puede dar color al agua,Amarillo,"SDT_ra,SDT_salin,DT,MN,FE,",SI,SI,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,NO,NO
-107.65257,30.290470000000003,123.21,Media,234.0,Excelente para riego,197.6,Excelente para riego,Potable - Dulce,2.6173,Alta,27.7088,Potable - Suave,Buena calidad,0.383628,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,AS,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-107.93162,30.37578,226.665,Alta,401.0,Buena para riego,301.0,Excelente para riego,Potable - Dulce,2.5556,Alta,148.44,Potable - Dura,Buena calidad,0.662468,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-107.96673,30.263540000000003,102.93,Media,245.0,Excelente para riego,139.4,Excelente para riego,Potable - Dulce,1.9905,Alta,49.48,Potable - Suave,Potable - Excelente,0.622853,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-107.47621000000001,29.03065,124.32,Media,300.0,Buena para riego,222.4,Excelente para riego,Potable - Dulce,0.7554,Potable - Optima,99.49,Potable - Moderadamente suave,Potable - Excelente,4.398582,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Amarillo,"FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO
-106.86832,28.41368,126.54,Media,232.0,Excelente para riego,164.2,Excelente para riego,Potable - Dulce,0.3269,Baja,93.5206,Potable - Moderadamente suave,Potable - Excelente,0.673269,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Amarillo,"FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO
-105.42833300000001,28.33,166.44,Alta,1061.0,Permisible para riego,795.8,Cultivos sensibles,Potable - Dulce,5.0148,Alta,143.6112,Potable - Dura,Potable - Excelente,6.738697,Potable - Buena calidad,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,AS,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-105.62583300000001,28.391111,223.38,Alta,626.0,Buena para riego,431.8,Excelente para riego,Potable - Dulce,1.5169,Alta,199.46,Potable - Dura,Potable - Excelente,7.292391,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Rojo,"FLUO,FE,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO
-105.480278,28.270833000000003,241.995,Alta,910.0,Permisible para riego,706.0,Cultivos sensibles,Potable - Dulce,1.7789,Alta,231.3736,Potable - Dura,Buena calidad,9.303849,Potable - Buena calidad,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-106.40643,29.48187,134.685,Media,312.0,Buena para riego,215.6,Excelente para riego,Potable - Dulce,3.2139,Alta,91.7516,Potable - Moderadamente suave,Potable - Excelente,0.592998,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-105.39353,28.234090000000002,113.88,Media,1707.0,Permisible para riego,1492.8,Cultivos con manejo especial,Ligeramente salobres,0.6039,Media,653.136,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,7.574602,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-105.41463999999999,28.422940000000004,211.335,Alta,1710.0,Permisible para riego,1352.8,Cultivos con manejo especial,Ligeramente salobres,4.276,Alta,428.839,Potable - Dura,Fuertemente contaminada,2.926973,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,CF,AS,",SI,SI,SI,SI,NO,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI
-104.66156,28.99189,108.78,Media,566.0,Buena para riego,636.8,Cultivos sensibles,Potable - Dulce,12.501,Alta,79.168,Potable - Moderadamente suave,Aceptable,3.75019,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,AS,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-105.39771,28.150609999999997,273.75,Alta,1431.0,Permisible para riego,915.8,Cultivos sensibles,Potable - Dulce,1.4156,Potable - Optima,261.2926,Potable - Dura,Contaminada,8.59419,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CF,",SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI
-107.76391000000001,31.376590000000004,185.055,Alta,1891.0,Permisible para riego,1893.0,Cultivos con manejo especial,Ligeramente salobres,1.4171,Potable - Optima,1100.4352,Muy dura e indeseable usos industrial y domestico,Buena calidad,0.3794,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Amarillo,"DT,FE,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,NO
-107.79295,31.557640000000003,221.19,Alta,777.0,Permisible para riego,543.8,Cultivos sensibles,Potable - Dulce,1.3668,Potable - Optima,231.5664,Potable - Dura,Fuertemente contaminada,8.862783,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CF,",SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI
-103.97686,26.895,75.555,Media,2020.0,Dudosa para riego,2146.3333,Cultivos tolerantes,Salobres,3.0621,Alta,997.3,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,13.007807,No apta como FAAP,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CONDUC,SDT_ra,SDT_salin,FLUO,DT,AS,NO3,",SI,NO,NO,NO,NO,NO,SI,NO,NO,SI,SI,SI,SI,SI,SI
-104.34589,26.751790000000003,110.595,Media,1931.0,Permisible para riego,1402.0,Cultivos con manejo especial,Ligeramente salobres,0.5081,Media,398.92,Potable - Dura,Potable - Excelente,16.082472,No apta como FAAP,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"NO3,",SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI
-105.355883,28.069778999999997,226.665,Alta,2580.0,Dudosa para riego,2049.8,Cultivos tolerantes,Salobres,0.7144,Potable - Optima,546.5204,Muy dura e indeseable usos industrial y domestico,Aceptable,12.403114,No apta como FAAP,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CONDUC,SDT_ra,SDT_salin,DT,AS,NO3,",SI,NO,NO,NO,SI,NO,SI,NO,NO,SI,SI,SI,SI,SI,SI
-104.89832,27.11688,128.115,Media,867.0,Permisible para riego,558.0,Cultivos sensibles,Potable - Dulce,1.0391,Potable - Optima,127.6544,Potable - Dura,Potable - Excelente,1.146584,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"AS,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-105.16388899999998,27.7325,262.8,Alta,1391.0,Permisible para riego,1232.3333,Cultivos con manejo especial,Ligeramente salobres,1.7093,Alta,708.083,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,3.403173,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,DT,AS,",SI,SI,SI,SI,NO,NO,SI,SI,NO,SI,SI,SI,SI,SI,SI
-105.19762,27.86334,136.875,Media,1411.0,Permisible para riego,981.4,Cultivos sensibles,Potable - Dulce,1.8523,Alta,217.4114,Potable - Dura,Potable - Excelente,2.697982,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,AS,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-105.41171499999999,28.424252000000003,174.105,Alta,1810.0,Permisible para riego,946.4,Cultivos sensibles,Potable - Dulce,4.855,Alta,291.2116,Potable - Dura,Fuertemente contaminada,0.0,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Rojo,"FLUO,CF,AS,FE,",SI,SI,SI,SI,NO,SI,NO,SI,NO,SI,SI,SI,SI,SI,NO
-101.01262,25.430410000000002,361.35,Alta,1539.0,Permisible para riego,1207.2,Cultivos con manejo especial,Ligeramente salobres,0.4503,Media,698.11,Muy dura e indeseable usos industrial y domestico,Buena calidad,16.64791,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"DT,NO3,",SI,SI,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI
-101.32825,25.917170000000002,293.04,Alta,1442.0,Permisible para riego,937.8,Cultivos sensibles,Potable - Dulce,0.3951,Baja,439.6574,Potable - Dura,Buena calidad,31.627293,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Rojo,"FE,NO3,",SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,NO
-101.27869,25.295270000000002,399.6,Alta,1069.0,Permisible para riego,614.2,Cultivos sensibles,Potable - Dulce,1.3811,Potable - Optima,316.3146,Potable - Dura,Buena calidad,0.727569,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Amarillo,"FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO
-100.89375,25.611079999999998,428.46,Indeseable como FAAP,8300.0,Indeseable para riego,7746.0,Indeseable para riego,Salobres,0.6128,Media,3302.404,Muy dura e indeseable usos industrial y domestico,Buena calidad,62.958748,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Rojo,"ALC,CONDUC,SDT_ra,SDT_salin,DT,FE,NO3,",NO,NO,NO,NO,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,NO
-100.91532,25.58455,157.62,Alta,2182.0,Dudosa para riego,1621.4,Cultivos con manejo especial,Ligeramente salobres,0.3326,Baja,779.8448,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,6.47142,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"CONDUC,DT,",SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-100.95275,25.49529,370.11,Alta,1203.0,Permisible para riego,885.2,Cultivos sensibles,Potable - Dulce,0.356,Baja,534.5528,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,6.168069,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-100.92313,25.44533,204.24,Alta,958.0,Permisible para riego,906.2,Cultivos sensibles,Potable - Dulce,0.2229,Baja,584.8836,Muy dura e indeseable usos industrial y domestico,Buena calidad,13.432389,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"DT,NO3,",SI,SI,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI
-103.46597,27.07335,26.64,Baja,6670.0,Indeseable para riego,8230.4,Indeseable para riego,Salobres,1.8388,Alta,2001.96,Muy dura e indeseable usos industrial y domestico,Aceptable,69.881325,No apta como FAAP,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CONDUC,SDT_ra,SDT_salin,FLUO,DT,AS,NO3,",SI,NO,NO,NO,NO,NO,SI,NO,NO,SI,SI,SI,SI,SI,SI
-103.34128,27.021409999999996,188.955,Alta,4100.0,Indeseable para riego,3234.2,Cultivos tolerantes,Salobres,2.8058,Alta,1790.46,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,1.313296,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CONDUC,SDT_ra,SDT_salin,FLUO,DT,",SI,NO,NO,NO,NO,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-102.26765999999999,26.60065,125.35,Media,3690.0,Indeseable para riego,2989.4,Cultivos tolerantes,Salobres,3.1483,Alta,1484.1816,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,24.69513,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CONDUC,SDT_ra,SDT_salin,FLUO,DT,NO3,",SI,NO,NO,NO,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI
-100.87861,25.453529999999997,202.74,Alta,1608.0,Permisible para riego,1206.4,Cultivos con manejo especial,Ligeramente salobres,0.3113,Baja,595.26,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,2.202746,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-100.81335,25.63039,285.27,Alta,2770.0,Dudosa para riego,2401.8,Cultivos tolerantes,Salobres,1.0733,Potable - Optima,1253.322,Muy dura e indeseable usos industrial y domestico,Contaminada,6.49689,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CONDUC,SDT_ra,SDT_salin,DT,CF,",SI,NO,NO,NO,SI,NO,NO,SI,SI,SI,SI,SI,SI,SI,SI
-102.62177,25.62313,193.14,Alta,3340.0,Indeseable para riego,2411.2,Cultivos tolerantes,Salobres,1.0062,Potable - Optima,815.654,Muy dura e indeseable usos industrial y domestico,Buena calidad,24.223198,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CONDUC,SDT_ra,SDT_salin,DT,NO3,",SI,NO,NO,NO,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI
-102.49373,25.663829999999997,197.58,Alta,2510.0,Dudosa para riego,1462.6,Cultivos con manejo especial,Ligeramente salobres,0.6646,Media,660.4808,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,3.777738,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"CONDUC,DT,",SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-102.36098,25.67093,238.65,Alta,1204.0,Permisible para riego,838.4,Cultivos sensibles,Potable - Dulce,0.5682,Media,352.1238,Potable - Dura,Potable - Excelente,2.767756,Potable - Excelente,Potable - Excelente,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CR,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI
-102.2642,25.76645,271.95,Alta,2113.0,Dudosa para riego,1427.8,Cultivos con manejo especial,Ligeramente salobres,0.5202,Media,746.025,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,5.509468,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Amarillo,"CONDUC,DT,FE,",SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,NO
-102.16606,25.601860000000002,328.56,Alta,3350.0,Indeseable para riego,2886.8,Cultivos tolerantes,Salobres,0.703,Potable - Optima,1661.149,Muy dura e indeseable usos industrial y domestico,Aceptable,5.556083,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"CONDUC,SDT_ra,SDT_salin,DT,",SI,NO,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-102.17481,25.59078,380.73,Alta,3610.0,Indeseable para riego,2884.2,Cultivos tolerantes,Salobres,0.8908,Potable - Optima,1432.368,Muy dura e indeseable usos industrial y domestico,Buena calidad,3.664124,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Amarillo,"CONDUC,SDT_ra,SDT_salin,DT,FE,",SI,NO,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,NO
-102.19453,25.498,377.4,Alta,1163.0,Permisible para riego,1303.2,Cultivos con manejo especial,Ligeramente salobres,0.4994,Media,956.16,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,8.637597,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-102.20174,25.519579999999998,346.32,Alta,1935.0,Permisible para riego,1500.2,Cultivos con manejo especial,Ligeramente salobres,0.6351,Media,911.1452,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,4.808471,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-102.17817,25.48861,382.95,Alta,1159.0,Permisible para riego,1381.6667,Cultivos con manejo especial,Ligeramente salobres,0.3275,Baja,816.72,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,2.242472,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-102.17488,25.4889,357.42,Alta,1659.0,Permisible para riego,1320.2,Cultivos con manejo especial,Ligeramente salobres,0.4336,Media,755.972,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,0.174416,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-102.16675,25.477339999999998,441.78,Indeseable como FAAP,2172.0,Dudosa para riego,1924.8,Cultivos con manejo especial,Ligeramente salobres,0.3769,Baja,1062.3396,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,0.680593,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"ALC,CONDUC,DT,",NO,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-102.17355,25.4402,258.63,Alta,672.0,Buena para riego,406.3333,Excelente para riego,Potable - Dulce,0.2918,Baja,278.516,Potable - Dura,Contaminada,0.0,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CF,",SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI
-102.15225,25.44787,273.06,Alta,1502.0,Permisible para riego,1226.6,Cultivos con manejo especial,Ligeramente salobres,0.4341,Media,728.1204,Muy dura e indeseable usos industrial y domestico,Aceptable,4.59157,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-102.0033,25.41228,206.46,Alta,2141.0,Dudosa para riego,1662.4,Cultivos con manejo especial,Ligeramente salobres,0.3751,Baja,545.0956,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,21.20284,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CONDUC,DT,NO3,",SI,NO,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI
-101.83615,25.33876,292.365,Alta,1294.0,Permisible para riego,853.0,Cultivos sensibles,Potable - Dulce,0.3901,Baja,482.9248,Potable - Dura,Potable - Excelente,11.667105,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"NO3,",SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI
